id|source_id|attrib|object|value|
253811228131895881|2|active|149|true|
|
254073851760683337|0|lng|297|-71.1258861|
254080138477456977|0|state|234|ON|
|
254165264992699915|3|date|338|1998-04-17|
254296541427350971|0|lng|237|-79.9558968|
254297482164687262|3|venue_id|636|97|
254370584161822128|0|pt_id|157|905|
254588699585235881|0|name|466|Hutchinson Field in Grant Park|
254731798273571725|0|updated_at|380|Sat Nov 14 23:48:35 UTC 2009|
254781065533892635|3|date|664|2002-08-15|
254847903667528189|0|updated_at|60|Sat Nov 14 23:23:32 UTC 2009|
254937954117824563|1|first_show_date|25|2008-03-13|
255006720238368062|3|venue_id|57|47|
255056022359170398|3|venue_id|553|330|
255664656080177562|0|name|41|Doremus Gym|
255791894989944269|4|updated_at|7|2010-01-11T05:44:42Z|
256123174460792862|3|name|244|Camp Bisco|
256186961838746621|3|tour_id|612|4|
256264893733025273|3|date|685|2002-10-10|
|
256392059435209562|0|name|191|Zydeco's|
256624174763022331|2|original|331|true|
256706632414281641|3|date|454|1997-01-30|
|
|
256749014481127753|0|updated_at|118|Sat Nov 14 23:25:51 UTC 2009|
|
257058910935646847|0|created_at|447|Sat Nov 14 23:53:37 UTC 2009|
|
257170996115900049|3|venue_id|362|234|
257344103568394706|0|lng|8|-86.80249|
257509772650942350|3|date|771|2003-08-16|
257593131096521948|3|name|242|Berkshire Mountain Music Festival|
257675368682870120|0|state|314|NY|
257761096581413666|3|venue_id|800|394|
257928460442615179|3|tour_id|1119|36|
257989636980017870|3|date|840|2005-05-27|
258006888027186030|0|created_at|432|Sat Nov 14 23:52:00 UTC 2009|
258050716446414299|3|venue_id|1183|501|
258059728078621252|2|author|171|The Disco Biscuits|
258160534697360440|0|lat|22|39.2981565|
258280284751989853|3|venue_id|243|160|
258396371358218771|0|state|91|NJ|
258465055545983311|3|tour_id|706|7|
258480649723592404|0|name|48|Gothic Theatre|
258556675011676218|0|updated_at|1|Sat Nov 14 23:21:28 UTC 2009|
258725206688439244|2|updated_at|289|2009-11-14T23:57:14Z|
259068468961264909|0|city|167|Spartanburg|
259149201809048770|0|lat|219|38.8951118|
259194815094262247|2|created_at|94|2009-11-14T23:15:49Z|
259291527473615389|0|pt_id|493|3554|
259591127669127623|0|lat|454|26.1223084|
259621729088501514|3|date|345|1998-04-25|
259661779948881329|3|venue_id|429|11|
259688602441408773|3|tour_id|622|5|
259692364430726332|2|created_at|314|2009-11-14T23:59:33Z|
259917749097718928|0|state|529|NY|
259932455176339719|2|updated_at|300|2009-11-14T23:58:12Z|
260120778650707846|0|lng|136|-104.8319195|
260296718137107604|2|author|168|Phish|
260518155347584319|2|author|307|The Beatles|
260847841104317412|0|updated_at|287|Sat Nov 14 23:43:52 UTC 2009|
260898983675622422|2|original|241|false|
|
261066241501509992|3|date|1125|2009-05-29|
261275528842787195|2|active|133|true|
261283784042371965|0|name|218|Philadelphia Art Museum|
261555288056591190|2|created_at|87|2009-11-14T23:15:43Z|
261652224760122426|2|original|279|false|
261775743542824298|3|venue_id|881|439|
261901077415484392|2|created_at|280|2009-11-14T23:56:58Z|
262006073407306439|2|pt_id|222|225|
262029971432397452|5|photo|7|http://lh4.ggpht.com/_D2jwmE6y1Mc/SyvvG4NKNNE/AAAAAAAACV4/PTRYk5GCKOQ/20091210CaribbeanHolidazeRunawayBayJamaicaDaveVann.jpg|
|
262273475417140030|0|city|507|Wallingford|
262295712522903300|0|name|284|Husky Blues|
262371304262234608|0|pt_id|516|154|
262387619304219914|3|date|233|1999-06-05|
|
262492540524995758|3|venue_id|504|304|
262531893747104521|0|created_at|479|Sat Nov 14 23:56:26 UTC 2009|
262925828894941403|0|state|154|NY|
262926604326581891|0|pt_id|476|1977|
262971534687524134|3|date|746|2003-04-25|
263017848660940802|2|author|193|Gutwillig|
263275069544237990|3|venue_id|363|235|
|
263431869236585180|0|state|385|TX|
263534562602140029|0|pt_id|210|963|
263686871494861484|0|lng|356|-74.0120817|
263700638821099748|0|state|7|GA|
263766413981210766|0|created_at|264|Sat Nov 14 23:42:32 UTC 2009|
263875949788777995|3|tour_id|1116|37|
263888631660785101|2|name|65|Pilin' It High|
263913779270480118|0|city|194|Somerville|
264012542802369978|5|date|18|2009-10-10|
264167344402690552|4|url|18|http://twitter.com/disco_biscuits/statuses/7187571319|
264215910077700761|3|date|898|2006-06-24|
|
264566104318938102|0|lat|166|34.6990505|
|
264670585372300822|2|original|239|true|
|
265080723293899520|2|created_at|57|2009-11-14T23:15:11Z|
265385433320148013|3|venue_id|560|331|
265440500268496760|3|name|682|Haymaker Music Festival|
265489878053631515|0|city|142|St. Louis|
265497337761969576|0|pt_id|333|1092|
265552902047002492|3|date|439|1998-10-23|
265889701291702838|2|pt_id|252|257|
265932898542755617|3|name|806|Jam Cruise|
265965885491157825|0|state|188|MS|
266033666770719206|3|date|538|1997-09-26|
266064345785843732|2|pt_id|260|265|
|
266542052036004872|0|city|14|Towson|
266577154678565429|2|active|138|true|
|
266919671247195387|2|active|254|true|
267023797848010370|3|tour_id|823|15|
267162186161801849|2|active|70|true|
267337364880909338|0|state|242|SC|
267373023650030726|3|tour_id|1060|29|
267388563953682540|0|name|31|Palookaville|
267400077142461637|0|name|243|Cumberland|
|
267848826665907363|0|lng|299|-74.1026437|
267885172357824055|0|updated_at|450|Sat Nov 14 23:53:44 UTC 2009|
267956052261286198|3|venue_id|594|342|
267968410461784246|2|author|310|Trans-Siberian Orchestra|
268125783406156260|3|venue_id|272|187|
268256495967043347|0|state|532|IL|
268348772144516526|2|name|289|Rockafella|
268717135458169568|3|venue_id|846|450|
268765684416156346|5|date|33|2009-09-13|
268803300605341122|0|pt_id|390|2698|
269060275926411193|2|name|145|Punch You In The Eye|
269094420144999899|3|tour_id|1085|35|
269117711256667236|0|created_at|522|Sat Nov 14 23:59:57 UTC 2009|
269133949018926868|0|lat|433|36.1658899|
269161310018368535|3|date|400|1998-07-26|
269271035895197629|3|venue_id|237|168|
269612254646651920|0|state|221|NY|
269772861720599805|2|created_at|299|2009-11-14T23:58:02Z|
269796339362584646|3|venue_id|322|157|
269927771113948111|0|lat|393|35.772096|
269952819440632628|2|pt_id|207|205|
270286766147019355|3|date|501|1997-06-28|
270340617421697199|5|credit|66|Britt Nemeth|
270450425215360458|3|venue_id|116|80|
270547505386849355|5|date|17|2009-10-11|
270560255374416456|4|post_type|7|Tweet|
270592300487535116|5|show_id|3|1174|
270686136859516420|0|pt_id|414|1255|
270965069759293980|3|venue_id|748|33|
271001625090903012|0|state|133|ID|
271054323471488780|3|name|697|Senor Boombox CD Release Party|
271141591926304956|3|name|24|Buffalo Creek Music Festival|
271210979397457251|0|pt_id|303|1062|
271328581750444022|0|state|34|KS|
271568548514353237|0|city|278|Philadelphia|
271604804272121150|3|date|20|2001-12-31|
271668778066759257|0|updated_at|92|Sat Nov 14 23:24:57 UTC 2009|
271841622047351383|0|name|106|Deer Park Tavern|
271921008427023914|3|date|116|2001-06-30|
271961912934045457|2|created_at|345|2009-11-17T17:55:37Z|
272083198277825130|5|venue_id|26|561|
|
272265263202713588|0|city|505|Minneapolis|
272331968099978534|5|credit|2|Kenny Pussey|
272435374781624771|3|venue_id|127|39|
272439995244132468|3|date|77|2001-03-27|
272476862269508181|2|original|163|false|
272543023857363489|3|venue_id|638|95|
272583328465583775|0|created_at|171|Sat Nov 14 23:38:12 UTC 2009|
272660401752588426|0|pt_id|38|793|
273062037216750691|0|name|60|Mississippi Nights|
273140546596016934|0|lng|469|-90.0489801|
273152412963963045|3|venue_id|170|119|
273222540798658677|3|date|966|2007-06-09|
273252647881941867|0|pt_id|482|3393|
273321068657124184|0|lng|472|-74.2187541|
|
|
273709183640353197|2|updated_at|97|2009-11-14T23:15:51Z|
273760202502274995|3|date|499|1997-06-25|
|
273970243516750466|0|state|143|MI|
|
274112045314438122|0|city|222|Hartford|
274162429855118730|3|venue_id|478|204|
274313774138109739|3|venue_id|402|257|
|
274360038782064783|0|name|258|Murphy's Exchange|
274378156539378776|0|lng|378|-79.9958864|
274420371948469327|3|date|865|2006-04-15|
274761720485159299|0|lng|482|-117.1572551|
274848185631347279|2|created_at|192|2009-11-14T23:17:31Z|
274875633374513315|0|name|510|Boulder Theater|
274910281366365063|0|pt_id|144|890|
274925977875223025|0|state|327|NH|
274957325525223968|2|author|121|Phish|
274957347211043750|3|date|515|1997-07-23|
274976611637032463|0|lat|476|38.9517053|
275127614399564146|3|date|864|2006-04-14|
|
275408480373673278|2|active|191|true|
275527653889256137|2|updated_at|347|2009-11-17T17:58:53Z|
275530950589137058|5|thumbnail|38|http://lh5.ggpht.com/_D2jwmE6y1Mc/Sk5MiNq_WdE/AAAAAAAABRw/ZsLLt6CsGtk/s160-c/20090701EgyptianRoomAtTheMuratCenterTimHera.jpg|
275648462051493734|2|active|129|true|
275709170119013099|2|original|264|false|
|
275952786243417905|3|venue_id|5|5|
275986910990134070|0|name|186|Key Club|
276000862925479240|5|show_id|52|1119|
276245797783709608|0|created_at|103|Sat Nov 14 23:25:24 UTC 2009|
|
276459467260141834|0|lng|372|-86.0885993|
|
276981710424932769|3|tour_id|797|11|
276994454591184662|0|state|4|WA|
277364832920346852|3|tour_id|1156|38|
277396960720905131|3|venue_id|558|297|
277411248651497340|0|created_at|84|Sat Nov 14 23:24:37 UTC 2009|
277644967533859303|3|venue_id|121|85|
277649354482907300|0|name|421|Amazura Ballroom|
277731412140872476|3|venue_id|267|31|
277884485035614014|0|state|445|MD|
277896178491249502|1|first_show_date|31|2008-04-02|
|
277959690243790679|0|lat|60|38.646991|
278077865531656714|0|pt_id|234|986|
278272318222297558|2|author|128|The Grateful Dead|
|
278357357085481783|2|updated_at|246|2009-11-14T23:53:00Z|
278451483067497957|5|venue_id|72|535|
|
278699422670107520|0|updated_at|471|Sat Nov 14 23:55:20 UTC 2009|
278718360726850517|3|venue_id|293|200|
278731433952279254|2|created_at|172|2009-11-14T23:17:10Z|
278803875237159162|0|state|444|NY|
278880108944028544|0|city|302|Asbury Park|
279174586551701367|0|state|428|TN|
279221871340046573|3|date|107|2001-05-05|
|
279422133001927213|0|pt_id|132|877|
279459960157545325|2|original|129|false|
279519909056927627|0|lng|453|-104.9847034|
279545223814326656|0|pt_id|275|1031|
279582626898337081|3|date|444|1998-11-06|
279878785084681959|0|name|485|MSC Opera|
|
280203882482083518|2|author|131|Z.Z. Top|
280240307090126643|0|updated_at|166|Sat Nov 14 23:38:00 UTC 2009|
|
280452713199417865|0|pt_id|24|777|
280540893553409336|0|created_at|395|Sat Nov 14 23:49:17 UTC 2009|
280595714286010615|3|date|213|1999-04-29|
281002464798677809|2|created_at|50|2009-11-14T23:15:01Z|
281195862315149391|0|created_at|98|Sat Nov 14 23:25:11 UTC 2009|
281382606381718607|0|state|217|CT|
281401240795014702|3|venue_id|404|123|
281403058804456306|3|venue_id|82|33|
281481589436723746|3|date|663|2002-08-24|
281561854740616843|0|lng|520|-74.0059729|
281563447754230001|0|lat|140|43.0730517|
281623720160576477|0|state|33|CO|
281810162786690821|0|state|146|PA|
281923216983844466|3|name|1189|Ultra Music Festival|
281967270429985223|0|updated_at|128|Sat Nov 14 23:26:11 UTC 2009|
282149292935697484|5|date|76|2009-01-29|
282164727538045811|0|lng|552|-75.0746249|
282164880853700221|0|lng|354|-75.4901833|
|
282478664558804074|0|lat|398|42.4406284|
282491638300450994|0|pt_id|294|1053|
282725062943393290|3|venue_id|1152|13|
282803694294598253|0|state|500|NJ|
282869415095399574|5|date|81|2009-01-21|
282934846638368199|3|date|662|2002-08-23|
282993727905155095|0|name|183|Alligator Lounge|
283073415067822087|2|pt_id|168|168|
283074139947105499|5|date|86|2008-12-30|
283169413625978119|3|date|702|2002-11-03|
283180991704400003|0|updated_at|290|Sat Nov 14 23:44:03 UTC 2009|
283203788411782105|0|lat|168|33.7489954|
283213726881090980|2|active|278|true|
283253964025662479|2|active|289|true|
283332780828253884|3|name|837|Camp Bisco IV: The Trance-Formation|
283505706378412844|2|name|192|Whiskey River|
283564412930612203|3|venue_id|1121|362|
284183484522809502|3|name|1060|Rothbury Festival|
284324183427011638|0|city|55|West Hollywood|
|
284352469462013164|0|created_at|542|Sun Nov 15 00:01:08 UTC 2009|
284505112921690405|0|city|6|San Francisco|
284514219631505219|3|venue_id|848|355|
284550906377493669|3|venue_id|804|388|
284691906130329161|0|created_at|270|Sat Nov 14 23:43:04 UTC 2009|
284751509335338766|0|name|339|Penn Rocks - University Of Pennsylvania|
|
284913611938270309|0|created_at|93|Sat Nov 14 23:24:58 UTC 2009|
|
285049255311832859|2|name|227|In The Meantime|
285074760128630224|4|title|4|HeadCount Looking for Interns|
285205094984608906|0|updated_at|152|Sat Nov 14 23:32:17 UTC 2009|
285390200895308213|3|venue_id|389|250|
285624866998936802|3|venue_id|205|53|
285744346099118823|3|date|287|1999-12-04|
285755678621106799|0|lat|379|41.8239891|
285925007330870037|0|lat|493|35.772096|
285989368989079913|0|updated_at|55|Sat Nov 14 23:23:23 UTC 2009|
286250829664177199|3|tour_id|822|15|
286442417418336033|5|photo|20|http://lh6.ggpht.com/_D2jwmE6y1Mc/StXOtwnuh8E/AAAAAAAACH8/HS95kB-Bwug/20091008HamptonBeachCasinoBallroomHamptonBeachNHDrewGranchelli.jpg|
286829257379288361|0|lat|129|42.1853257|
286911182200096330|0|lat|210|40.0681192|
|
|
286976235060105712|0|updated_at|23|Sat Nov 14 23:22:06 UTC 2009|
286977845946602531|2|pt_id|277|285|
287153827221690043|0|state|150|MA|
287160413388994767|0|lng|111|-77.3663538|
287198870933631417|0|pt_id|231|983|
287258335800668612|0|city|518|Falls Church|
287274812934390289|0|city|88|Boston|
287372972960743422|0|name|87|Kahunaville Summer Stage|
287520016972886530|2|updated_at|178|2009-11-14T23:17:20Z|
287538757004301428|0|pt_id|69|816|
287657204254961079|2|author|225|Men Without Hats|
287869662887024120|5|thumbnail|6|http://lh4.ggpht.com/_D2jwmE6y1Mc/SyvvPFJZFmE/AAAAAAAACWE/QwXvq-KTv68/s160-c/20091211CaribbeanHolidazeRunawayBayJamaicaDaveVann.jpg|
288218105279083984|5|title|23|930 Club, Washington, DC|
288266675633160423|0|state|211|MD|
|
288352320048488466|3|venue_id|599|344|
288469653458080881|1|first_show_date|18|2006-02-03|
|
288601120735927731|2|active|181|true|
288737530056043247|0|city|485|Ft. Lauderdale|
288856306786649914|2|pt_id|311|318|
289095997755898732|3|date|576|1997-12-10|
289136868561026500|2|pt_id|246|251|
|
289535724312361945|2|author|70|The Disco Biscuits|
|
289754335817262071|3|date|497|1997-06-20|
289859137105789223|3|venue_id|426|106|
290136326513827127|4|post_type|22|Tweet|
290201670226727884|0|name|556|Murat Egyptian Room|
|
290677480202752352|0|updated_at|78|Sat Nov 14 23:24:16 UTC 2009|
290913019159585447|1|name|17|New Years Run 2005|
291032201242954087|2|active|241|true|
|
291071311578622362|2|pt_id|63|63|
|
291191814801333719|0|lng|486|-73.9798713|
291364966668689639|3|venue_id|1082|532|
291650174911365367|3|venue_id|271|123|
291772500868261372|2|active|180|true|
291806295479870820|0|city|20|East Sandwich|
291919213060467239|5|thumbnail|27|http://lh5.ggpht.com/_D2jwmE6y1Mc/SsD_YZXwewE/AAAAAAAACB8/paZn8DxDAXI/s160-c/20090926TennesseeTheaterKnoxvilleTNJasonWoodside.jpg|
291988467593596463|0|state|191|AL|
292017374334633795|3|date|807|2004-01-12|
292090962839723175|0|name|401|The Galaxy|
292171268058197181|0|updated_at|13|Sat Nov 14 23:21:45 UTC 2009|
292391215840178249|3|date|1046|2008-04-04|
292454951972552788|2|updated_at|185|2009-11-14T23:17:24Z|
292583325197126738|0|created_at|306|Sat Nov 14 23:44:46 UTC 2009|
292631577250330960|3|date|690|2002-10-17|
292741771999574910|0|state|508|DC|
292965859220639044|2|updated_at|221|2009-11-14T23:51:32Z|
293034416183992664|0|created_at|273|Sat Nov 14 23:43:14 UTC 2009|
293123674052203437|2|updated_at|302|2009-11-14T23:58:15Z|
293158464683730707|3|date|530|1997-09-11|
293164489984705341|3|tour_id|1135|37|
293263785739961128|0|city|37|Atlanta|
293270708244384978|0|updated_at|274|Sat Nov 14 23:43:22 UTC 2009|
293388620797174479|3|date|775|2003-08-21|
293492920474304041|0|lng|162|-82.9987942|
293498879973320023|0|lat|251|43.0730517|
293546396821398964|3|tour_id|1014|26|
293582396201858368|3|tour_id|1067|33|
293587905927294209|0|updated_at|192|Sat Nov 14 23:39:02 UTC 2009|
293699871911730437|2|active|36|true|
|
293909937787136070|3|tour_id|732|9|
293936985209459871|0|updated_at|95|Sat Nov 14 23:25:02 UTC 2009|
294014657469878779|2|original|270|false|
294061534598533770|0|updated_at|146|Sat Nov 14 23:27:04 UTC 2009|
294135915955726346|2|original|187|false|
294154930874685416|0|state|257|CA|
294205866186218000|0|pt_id|31|784|
294207419194571272|3|venue_id|88|64|
294249817148182288|0|created_at|214|Sat Nov 14 23:40:02 UTC 2009|
294258084967368497|5|date|65|2009-02-15|
|
|
294516294397490342|3|date|285|1999-10-30|
294617777720722090|3|date|1051|2008-04-23|
294753848272483323|3|tour_id|650|6|
294802870687653441|5|title|14|Auditorium Theater, Chicago, IL|
294968505608455038|3|venue_id|166|115|
295075966066902819|0|lat|354|40.6084305|
295303702970453191|0|state|421|NY|
295505921078860173|3|venue_id|924|92|
295508468216123684|2|created_at|293|2009-11-14T23:57:46Z|
295631392926388594|0|name|283|Cavanaugh's|
295740330844236886|3|venue_id|410|182|
295803137306524857|2|updated_at|85|2009-11-14T23:15:41Z|
|
295926123966347805|5|credit|31|Shannon Cox|
295938957598358776|0|state|475|OH|
296258570655628474|3|date|4|2001-11-03|
296310426838353227|3|tour_id|897|20|
296557847845869216|0|lng|210|-82.5196037|
|
296712766655006404|3|venue_id|368|111|
296986400669642541|3|tour_id|940|22|
|
297279074683442532|0|created_at|434|Sat Nov 14 23:52:13 UTC 2009|
297574039158468971|3|tour_id|1139|37|
297859715765497653|0|city|256|San Francisco|
|
|
298100043211151798|0|city|242|Murrel's Inlet|
|
298143593115008406|0|state|263|NY|
298184936343427619|2|created_at|186|2009-11-14T23:17:25Z|
298250252367463579|3|tour_id|936|22|
298310349522950269|0|state|346|NY|
298360739072708943|2|updated_at|102|2009-11-14T23:15:56Z|
298371663230007451|3|date|700|2002-11-02|
298437506779758858|3|date|688|2002-10-15|
298499367723902289|3|venue_id|949|94|
298507999568181311|3|date|1158|2009-10-10|
298918995459828768|0|pt_id|467|2706|
|
299032970268790949|3|date|165|1999-02-05|
299120568427228337|0|created_at|82|Sat Nov 14 23:24:33 UTC 2009|
299161866476401863|3|tour_id|914|21|
299234038694242398|0|lat|117|35.1495343|
299302349520992120|1|first_show_date|32|2008-06-05|
299370097935475765|3|venue_id|920|453|
299476181976427132|0|state|490|CO|
299498326798248783|0|updated_at|374|Sat Nov 14 23:48:13 UTC 2009|
299573910310156556|0|city|407|Boston|
|
299889957784976571|0|lng|479|-78.8783689|
300070313570927767|3|tour_id|870|19|
300318117954163256|2|active|161|true|
300358903924909263|0|state|194|MA|
300413368154245598|3|venue_id|1079|93|
300427094187658274|2|active|282|true|
300440215426277137|0|lng|562|-70.8119967|
300523091855728865|3|venue_id|421|103|
300622026326433221|3|tour_id|754|10|
300700261198973454|0|name|347|4000 Pine Street|
300974628639158126|0|city|460|Charlotte|
|
|
|
301457640939749171|0|created_at|104|Sat Nov 14 23:25:26 UTC 2009|
301506463101382054|2|created_at|286|2009-11-14T23:57:12Z|
301667588280962475|0|pt_id|164|912|
301694216169101824|0|pt_id|522|416|
301699740071225693|0|state|287|PA|
301777970865642923|0|created_at|89|Sat Nov 14 23:24:52 UTC 2009|
301888860523700715|2|name|68|Radiator|
301913435501325872|5|date|6|2009-12-11|
301991004708206768|2|author|257|Aron Magner|
302063304833654819|3|venue_id|29|26|
|
302250052510136570|3|date|825|2004-11-26|
302388258627834963|2|created_at|300|2009-11-14T23:58:12Z|
302407272163829393|3|tour_id|1006|26|
302426071909057365|3|name|793|Jam Cruise II|
302521808942013488|0|lat|463|33.5206608|
302635199764444953|3|venue_id|589|339|
302635311712233730|4|title|8|disco_biscuits: Happy New Year, look out below! 12/31/09 is now available for download: http://tinyurl.com/DB-12-31-09|
302821410573922804|0|state|457|VT|
302939169600458844|2|active|32|true|
303015367769184581|0|created_at|234|Sat Nov 14 23:41:02 UTC 2009|
303557638844099489|0|created_at|31|Sat Nov 14 23:22:19 UTC 2009|
303900346179150623|3|venue_id|452|271|
303928269487443532|2|pt_id|313|331|
304285986908461191|0|lat|418|37.8017879|
304320208949915482|3|tour_id|19|3|
304353827884233919|3|date|1012|2007-11-01|
|
304572855728672424|3|venue_id|546|214|
304718054608024607|3|tour_id|979|23|
305004245204811466|3|date|1005|2007-10-30|
|
305167426336513044|2|original|323|true|
305191424048417886|3|name|845|The Atlantic City Drum-Off|
305336126032915322|0|city|190|Auburn|
|
305618311546626932|0|lat|128|39.7284944|
305647603587031671|2|original|79|true|
|
305677228190901944|2|updated_at|323|2009-11-15T00:00:24Z|
305713325427241824|2|updated_at|303|2009-11-14T23:58:18Z|
305764722851456339|2|original|269|false|
305830057481451587|3|date|458|1997-02-21|
306207277464408264|0|updated_at|240|Sat Nov 14 23:41:20 UTC 2009|
|
306249199155026362|3|date|435|1998-10-16|
306322967586599467|0|state|22|WV|
306423876377122202|3|tour_id|1163|38|
306670846534841780|0|lat|386|29.7632836|
306772679534056992|3|name|718|Sshh Festival|
306787349619980050|0|pt_id|206|958|
|
306851826884406589|3|date|180|1999-02-27|
306933002573141619|2|pt_id|334|343|
306958825805694493|0|pt_id|244|996|
307036053373760260|2|pt_id|241|245|
307082256472980919|0|updated_at|498|Sat Nov 14 23:57:53 UTC 2009|
307184726836224030|3|tour_id|17|3|
307403171807834330|4|updated_at|20|2010-01-11T05:44:43Z|
307407222146403730|0|created_at|110|Sat Nov 14 23:25:35 UTC 2009|
307648719152010291|2|created_at|73|2009-11-14T23:15:30Z|
307735885569438012|2|pt_id|88|88|
307748695509677324|0|lng|194|-71.0994968|
307802125512984686|0|updated_at|369|Sat Nov 14 23:48:01 UTC 2009|
307896545775026329|0|name|480|Mr. Small's Theatre|
307899554775133226|0|state|131|OR|
308065713898261172|3|date|327|1998-03-26|
308216537006924901|3|date|878|2006-05-04|
308511937743285597|0|city|141|Chicago|
308571177567584972|0|lat|318|44.6994873|
308727221145120218|2|pt_id|230|235|
308775224817094899|4|published|12|2010-01-05T22:22:38Z|
308776438506445494|5|credit|78|Chad Smith|
308781423922359491|3|date|152|1999-01-21|
308813309909657821|0|state|453|CO|
308825159611099881|3|venue_id|338|223|
|
308903161238332993|0|updated_at|42|Sat Nov 14 23:22:41 UTC 2009|
308929649768602449|2|author|61|The Disco Biscuits|
309189932059312399|3|date|200|1999-04-08|
|
|
309588034021315345|0|state|261|NJ|
309590985426691324|2|created_at|71|2009-11-14T23:15:26Z|
309660796897906875|0|city|501|Runaway Bay|
309692218643731412|5|photo|45|http://lh4.ggpht.com/_D2jwmE6y1Mc/Sil8g1JIWoE/AAAAAAAABMI/FpBKL_07QA4/20090603LuposHeartbreakHotelProvidenceRIJamesMMcCloskey.jpg|
309716850538977972|3|date|422|1998-09-17|
|
310200211540345222|3|venue_id|183|131|
310334252422187182|0|lat|135|40.5852602|
|
311001662833436134|2|updated_at|168|2009-11-14T23:17:07Z|
311046587703496008|2|active|58|true|
311202772241594390|0|city|232|Schenectady|
|
311360558749689255|0|created_at|18|Sat Nov 14 23:21:56 UTC 2009|
311483768141237198|5|thumbnail|32|http://lh3.ggpht.com/_D2jwmE6y1Mc/SroNRc6EMmE/AAAAAAAAB6o/i5z2ul_hqiE/s160-c/20090918PalladiumBallroomDallasTXShannonCox.jpg|
311521848243003573|3|date|561|1997-11-11|
311553428229673540|2|original|224|false|
311819695665572093|2|active|142|true|
311893228083920332|0|lng|295|-71.4703509|
312003025969480045|5|title|41|House of Blues, Atlantic City, NJ|
312033320275430269|0|lng|64|-78.8783689|
312038420337541067|0|created_at|343|Sat Nov 14 23:46:44 UTC 2009|
312094241733287977|3|date|686|2002-10-11|
|
312359224819796762|2|original|248|true|
312426488098046283|5|show_id|89|1074|
312508799951872938|3|date|55|2000-10-07|
313026033871457182|3|venue_id|1151|543|
313093099352556483|4|summary|17|disco_biscuits: 2 nights left @nokiatheatrenyc - TONIGHT is VERY CLOSE to a SELL OUT.|
313498593271227531|4|post_type|8|Tweet|
313526989988781708|0|lng|259|-97.7430608|
313566422324183408|0|state|284|CT|
313793480722348407|1|name|19|Wind at Four Tour 2006|
313886574499359125|2|active|139|true|
313899930864359750|2|created_at|147|2009-11-14T23:16:53Z|
313925550815198447|0|state|268|NY|
313997202915054520|0|pt_id|71|819|
314027110552145106|5|show_id|19|1157|
314037106264388881|0|updated_at|48|Sat Nov 14 23:23:00 UTC 2009|
314067619845531358|3|venue_id|841|446|
314185526883299115|0|city|3|Portland|
314267454021661368|0|lat|64|42.8864468|
314369093678808551|1|name|14|Late Summer Tour 2004|
314394465761491413|0|state|426|MD|
314465760248802068|0|city|223|Harper's Ferry|
314505656180756528|0|lng|209|-75.6049048|
314516091087501747|3|venue_id|306|207|
314559879931020506|0|lat|39|41.3081527|
314729314681451039|0|updated_at|547|Sun Nov 15 00:01:21 UTC 2009|
314803259659944993|0|updated_at|367|Sat Nov 14 23:47:57 UTC 2009|
315046255554497747|0|city|192|Black Mountain|
315728902791826065|3|tour_id|888|19|
315770019690687888|0|city|494|Atlanta|
315772975361144591|2|updated_at|152|2009-11-14T23:16:57Z|
315811812903088074|4|url|17|http://twitter.com/disco_biscuits/statuses/7201112121|
316067533873786962|0|lat|106|39.6837226|
316078756107075271|0|lat|72|32.786144|
316104154147797996|0|pt_id|552|3693|
316144407864456265|0|city|43|Reading|
|
316240281488406874|0|pt_id|4|753|
316294045616059061|3|date|1035|2008-02-28|
316378651842040117|5|credit|20|Drew Granchelli|
316444619115371743|3|date|709|2002-11-04|
316546882633408433|3|tour_id|806|12|
316591686881900616|3|venue_id|408|258|
316745535461055229|2|created_at|63|2009-11-14T23:15:19Z|
|
316803070881458244|3|venue_id|966|471|
316824302950914064|0|state|72|TX|
|
317223171887102525|0|lat|555|40.1267392|
317276755159872992|0|name|402|Showplace Theatre|
317344630127301122|0|state|88|MA|
317350814705426540|5|date|7|2009-12-10|
317350816750238732|0|name|105|Center For The Arts|
317544469517639276|5|title|48|Thomas Wolfe Auditorium, Asheville, NC|
317566281643809243|0|created_at|40|Sat Nov 14 23:22:35 UTC 2009|
317748557942371523|3|date|1029|2008-03-21|
317763492598326300|3|tour_id|926|21|
317982676487763443|0|pt_id|63|809|
318041436744133215|0|name|432|The Library|
318065315172922061|0|pt_id|500|3174|
318302331389961009|5|photo|33|http://lh6.ggpht.com/_D2jwmE6y1Mc/Sq_y1d-WeiE/AAAAAAAAB5Y/rVaBbOmAO28/20090913StarlandBallroomSayrevilleNJJasonFlager.jpg|
318376642806861550|3|date|813|2004-05-29|
318432909473626587|5|title|2|Nokia Theatre, New York, NY|
318515435957894746|5|photo|50|http://lh3.ggpht.com/_D2jwmE6y1Mc/SfWtVJW2wrE/AAAAAAAABIc/NUfGBrfk5dY/20090423HeadlinersLouisvilleKYJasonWoodside.jpg|
318652523605640025|2|original|92|true|
318833371725388847|0|updated_at|30|Sat Nov 14 23:22:17 UTC 2009|
318876655781396881|3|venue_id|231|165|
319004448164742593|5|thumbnail|36|http://lh3.ggpht.com/_D2jwmE6y1Mc/Sleo2Kf4ehE/AAAAAAAABnw/21PmzGWRZXc/s160-c/20090704HighSierraMusicFestivalQuincyCAJakeKrolick.jpg|
319005089677045826|3|date|677|2002-08-10|
|
319128620971761690|0|updated_at|518|Sat Nov 14 23:59:46 UTC 2009|
