id|source_id|attrib|object|value|
145427571431741265|0|pt_id|542|3663|
145485525515522525|2|original|128|false|
145550308561369044|3|venue_id|1164|566|
145626788130797919|0|pt_id|193|944|
145630670297563601|0|lat|195|40.7142691|
145635812922972626|2|created_at|66|2009-11-14T23:15:21Z|
145636686473112999|3|date|119|2001-07-07|
145742180158732843|3|pt_id|429|430|
145775810022980907|0|lat|339|39.952335|
145820431103460097|0|lng|208|-80.085059|
146001258457010403|2|pt_id|63|63|
146135243731362848|2|pt_id|159|159|
146158286946293874|2|created_at|37|2009-11-14T23:14:48Z|
146180093479042521|2|created_at|180|2009-11-14T23:17:21Z|
146349009355927600|3|scanned_for_sequences|310|true|
146457539929846168|3|pt_id|656|657|
146616321632436379|1|name|28|January 2008 Colorado Run|
146676632871494322|2|active|4|true|
146686455443162599|3|set_list_json|536|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":183,"song_name":"Unknown","inverted":false,"segue":false,"tag_list_string":""}]}]|
146756211898231765|3|scanned_for_sequences|273|true|
146968712391334565|3|date|574|1997-12-04|
146977534143409683|0|lat|242|33.5510021|
147031444008071270|0|lng|427|-75.6624122|
147046036753303821|2|pt_id|125|125|
147124392759763124|2|updated_at|4|2009-11-14T23:14:17Z|
147281654490441862|3|set_list_json|308|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":84,"song_name":"Stone","inverted":false,"segue":true,"tag_list_string":"One false start"},{"position":2,"notes":null,"song_id":89,"song_name":"The Devil''s Waltz","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":64,"song_name":"Pat And Dex","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":153,"song_name":"Run Like Hell","inverted":false,"segue":true,"tag_list_string":"Barber on keys for the intro; Aron was in the bathroom"},{"position":6,"notes":null,"song_id":11,"song_name":"Basis For A Day","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":79,"song_name":"South Of The Border Pussy","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":135,"song_name":"Mary Had A Little Lamb","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":false,"tag_list_string":""},{"position":10,"notes":null,"song_id":41,"song_name":"Jamillia","inverted":false,"segue":false,"tag_list_string":""}]}]|
147309497823927033|2|active|337|true|
147355063515958937|3|created_at|411|2009-11-14T23:42:13Z|
147373768293666408|3|created_at|594|2009-11-14T23:46:43Z|
147380743057426724|2|pt_id|78|78|
147414854919315054|0|pt_id|258|1012|
147626451661049013|0|state|196|PA|
147662839250312175|1|name|18|Winter Tour 2005|
147666699502487819|3|pt_id|38|38|
147702057773078061|0|created_at|343|2009-11-14T23:46:44Z|
147927533733329349|3|pt_id|662|663|
148003033598908694|3|date|343|1998-04-23|
148630181388534652|3|set_list_json|393|[]|
148679048770550667|2|author|90|The Disco Biscuits|
148757539507619497|3|scanned_for_sequences|135|true|
148767496653925371|0|lat|234|43.670233|
148787828620978066|3|date|301|1998-01-30|
148800073241256862|3|pt_id|206|206|
148801016689462281|3|scanned_for_sequences|688|true|
149005686930004167|3|updated_at|47|2009-11-27T22:14:33Z|
149289130681364961|0|lng|205|-73.1181658|
149549747170299853|2|original|317|false|
149635370075255132|3|set_list_json|523|[]|
149708655159091609|3|tour_id|1005|26|
149720217987543659|2|author|85|The Disco Biscuits|
149730666356966324|3|tour_id|674|7|
149778488115673945|2|name|50|Little Shimmy In A Conga Line|
149868265256282432|2|name|325|Rock Your Dance|
149892949242295859|3|scanned_for_sequences|303|true|
149932075853455867|3|pt_id|577|578|
150355869672297426|3|tour_id|642|5|
150789164242914005|3|pt_id|1096|1105|
150793699183512824|3|pt_id|419|420|
150798788866970921|0|lat|155|35.6009452|
151028238965996473|3|venue_id|41|7|
151173717246053244|0|lng|98|-115.172816|
151195015330288033|3|updated_at|532|2009-11-27T22:15:06Z|
151349047392335796|3|name|245|Camp Bisco|
151438567731442650|3|set_list_json|220|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":53,"song_name":"Magellan","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":57,"song_name":"Mulberry''s Dream","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":41,"song_name":"Jamillia","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":"Completes 5/7 version"},{"position":3,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":11,"song_name":"Basis For A Day","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":false,"tag_list_string":""}]}]|
151471813131284051|0|created_at|522|2009-11-14T23:59:57Z|
151700262807242065|0|created_at|60|2009-11-14T23:23:32Z|
151803477384392985|3|updated_at|756|2009-11-27T22:15:28Z|
151906012980931855|0|created_at|79|2009-11-14T23:24:18Z|
152015011260081791|2|created_at|245|2009-11-14T23:52:53Z|
152064684205821171|3|date|623|2002-04-04|
152255375314542310|0|name|154|Nietzche''s|
152380657737941916|3|updated_at|1005|2009-11-27T22:15:56Z|
152471048175552795|3|pt_id|1081|1090|
152783966371059245|3|scanned_for_sequences|399|true|
152846799592657955|0|state|228|CT|
152848033318407418|0|pt_id|198|949|
152906784726619204|0|name|291|Woodbury Ski & Racquet Club|
152951362010821926|2|pt_id|181|181|
152978483607760388|0|pt_id|88|835|
153058652333619368|3|set_list_json|477|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":9,"song_name":"Awol''s Blues","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":147,"song_name":"Pygmy Twylyte","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":84,"song_name":"Stone","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":69,"song_name":"Rainbow Song","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":10,"song_name":"Barfly","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":55,"song_name":"Morph Dusseldorf","inverted":false,"segue":false,"tag_list_string":""}]}]|
153155787756402713|3|date|28|2000-07-12|
153203374806850297|0|name|316|Westfield State College|
153238410214703445|3|date|75|2001-03-23|
153325212105559085|0|name|353|Bogart''s|
153336656324454027|2|pt_id|71|71|
153394111852879194|2|author|127|Pink Floyd|
153522962905156871|0|lng|360|-80.8431267|
153961209642168334|0|lng|248|-73.2453946|
154079640533101488|3|updated_at|378|2009-11-27T22:14:58Z|
154127481998655728|0|name|508|Warner Theater|
154233698365096619|2|active|1|true|
154598220457170587|3|pt_id|615|616|
154604828035861831|3|pt_id|250|251|
154678460320451833|0|lng|263|-75.4112896|
154733637416046423|0|state|349|CA|
154828649409260572|3|scanned_for_sequences|695|true|
154872171921875905|3|date|150|1999-01-18|
154956152011639377|3|scanned_for_sequences|638|true|
154984334163373224|3|set_list_json|44|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":false,"tag_list_string":"Dyslexic version (Ending first#;then beginning)."},{"position":3,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":38,"song_name":"Humuhumunukunukuapua''a","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":100,"song_name":"Wet","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":61,"song_name":"Nughuffer","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":true,"tag_list_string":"Dyslexic version (Ending first#;then beginning)."},{"position":3,"notes":null,"song_id":35,"song_name":"Hope","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""}]}]|
155091601342873522|3|pt_id|1142|1151|
155203695929149024|0|lat|367|35.0456297|
155283107562042195|3|set_list_json|658|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":43,"song_name":"Kamaole Sands","inverted":false,"segue":true,"tag_list_string":"with extended intro jam"},{"position":2,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":true,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":37,"song_name":"House Dog Party Favor","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":43,"song_name":"Kamaole Sands","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":191,"song_name":"Rock Candy","inverted":false,"segue":false,"tag_list_string":"new Brownstein song#;First time played"},{"position":2,"notes":null,"song_id":73,"song_name":"Shelby Rose","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":49,"song_name":"Little Lai","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":70,"song_name":"Reactor","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":58,"song_name":"Munchkin Invasion","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":70,"song_name":"Reactor","inverted":false,"segue":true,"tag_list_string":""},{"position":8,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":9,"notes":null,"song_id":58,"song_name":"Munchkin Invasion","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":190,"song_name":"Marvelous","inverted":false,"segue":false,"tag_list_string":"new Gutwillig song#;First time played"},{"position":2,"notes":null,"song_id":27,"song_name":"Floodlights","inverted":false,"segue":false,"tag_list_string":""}]}]|
155305667066166842|3|created_at|577|2009-11-14T23:46:19Z|
155336885000269968|3|created_at|444|2009-11-14T23:43:03Z|
155526058351514705|3|venue_id|332|221|
155620828502685594|2|active|34|true|
155633926320775888|0|lng|567|-76.6121893|
155730159284616195|2|active|342|true|
155963988067062737|3|name|682|Haymaker Music Festival|
156105980812319300|2|pt_id|260|265|
156402494633780429|0|pt_id|255|1009|
156441147177120095|3|date|417|1998-09-05|
156452062397807318|0|name|230|Campus Courtyard - SUNY Plattsburgh|
156606784279832991|2|active|97|true|
156619327867089383|3|pt_id|393|394|
156727210238389125|3|scanned_for_sequences|53|true|
156797291270942751|0|lng|140|-89.4012302|
156934515213750802|0|pt_id|176|925|
157011557935230293|2|active|251|true|
157354926693061461|3|set_list_json|682|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":36,"song_name":"Hot Air Balloon","inverted":false,"segue":true,"tag_list_string":"unfinished."},{"position":2,"notes":null,"song_id":8,"song_name":"Astronaut","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":true,"tag_list_string":"unfinished."},{"position":4,"notes":null,"song_id":4,"song_name":"Aceetobee","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":72,"song_name":"Save The Robots","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":true,"tag_list_string":"unfinished."},{"position":6,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":193,"song_name":"Kitchen Mitts","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":153,"song_name":"Run Like Hell","inverted":false,"segue":false,"tag_list_string":""}]}]|
157397399006279092|3|pt_id|1140|1149|
157415309175951346|3|created_at|614|2009-11-14T23:47:07Z|
157498795091804845|3|pt_id|259|260|
157556640081295648|0|created_at|135|2009-11-14T23:26:33Z|
157663915889470738|0|city|480|Millvale|
157687341794068969|3|scanned_for_sequences|272|true|
157713170701903468|0|name|257|The Coach House|
157928339662895539|3|venue_id|236|52|
157979942021362984|0|city|306|New Hope|
157996132911819529|3|venue_id|1144|537|
158034977607977068|3|venue_id|1128|414|
158060902753497810|3|tour_id|685|7|
158099170758624505|3|updated_at|382|2009-11-27T22:14:59Z|
158135006124013692|3|set_list_json|1140|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":85,"song_name":"Story Of The World","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":3,"notes":null,"song_id":209,"song_name":"42","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":85,"song_name":"Story Of The World","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":289,"song_name":"Rockafella","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":84,"song_name":"Stone","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":89,"song_name":"The Devil''s Waltz","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":323,"song_name":"Uber Glue","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":332,"song_name":"Konkrete","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":12,"song_name":"Bazaar Escape","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":4,"notes":null,"song_id":72,"song_name":"Save The Robots","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":336,"song_name":"\u00c2\u00bfDonde?","inverted":false,"segue":true,"tag_list_string":"1st time played"},{"position":6,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":209,"song_name":"42","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Set 3:","song_performances":[{"position":1,"notes":null,"song_id":17,"song_name":"Confrontation","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":197,"song_name":"Digital Buddha","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":3,"notes":null,"song_id":257,"song_name":"The Great Abyss","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":5,"notes":null,"song_id":17,"song_name":"Confrontation","inverted":false,"segue":false,"tag_list_string":""}]},{"position":3,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":62,"song_name":"Once The Fiddler Paid","inverted":false,"segue":false,"tag_list_string":""}]}]|
158351505991323430|0|lat|498|42.8286864|
158352620709028561|3|tour_id|1077|35|
158370579309622721|3|set_list_json|1111|[]|
158387861783473011|0|lat|16|40.7142691|
158419823760716204|3|set_list_json|1162|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":209,"song_name":"42","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":332,"song_name":"Konkrete","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":2,"song_name":"7-11","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":true,"tag_list_string":"middle section only"},{"position":5,"notes":null,"song_id":78,"song_name":"Sound One","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":336,"song_name":"\u00c2\u00bfDonde?","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":288,"song_name":"Minions","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":false,"tag_list_string":"ending only"},{"position":5,"notes":null,"song_id":340,"song_name":"Loose Change","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":209,"song_name":"42","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":70,"song_name":"Reactor","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":208,"song_name":"Gangster","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""}]}]|
158493133928364126|3|scanned_for_sequences|536|true|
158757472776212626|0|pt_id|324|1082|
158791771913751186|2|name|126|Harry Hood|
158891443640476195|3|updated_at|207|2009-11-27T22:14:47Z|
159010079710878228|0|city|409|Troy|
159072009758946123|3|set_list_json|326|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":132,"song_name":"Law And Order Theme","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":11,"song_name":"Basis For A Day","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":124,"song_name":"Epistrophy","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":52,"song_name":"M.E.M.P.H.I.S.","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":69,"song_name":"Rainbow Song","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":68,"song_name":"Radiator","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":false,"tag_list_string":""}]}]|
159118157473975927|3|scanned_for_sequences|73|true|
159179784929889456|0|name|215|Rex''s|
159206300764446662|0|city|479|Buffalo|
159420606383717408|3|date|218|1999-05-06|
159427627099574066|0|name|545|Bicentennial Park|
159445505274865610|3|set_list_json|211|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":7,"song_name":"Aquatic Ape","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":159,"song_name":"The Chicken","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":100,"song_name":"Wet","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":12,"song_name":"Bazaar Escape","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":39,"song_name":"I-Man","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":49,"song_name":"Little Lai","inverted":false,"segue":false,"tag_list_string":""}]}]|
159485203768934467|0|updated_at|98|2009-11-14T23:25:11Z|
159489001044256222|3|venue_id|684|385|
159571169792979928|0|updated_at|81|2009-11-14T23:24:31Z|
159659745091723652|2|updated_at|75|2009-11-14T23:15:33Z|
159767812571253832|0|lat|296|43.0717552|
159932949468527863|3|set_list_json|379|[]|
160073746717757114|3|set_list_json|457|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":84,"song_name":"Stone","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":89,"song_name":"The Devil''s Waltz","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":46,"song_name":"Liquid Lazer","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":61,"song_name":"Nughuffer","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":4,"song_name":"Aceetobee","inverted":false,"segue":true,"tag_list_string":""},{"position":8,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":107,"song_name":"Afro Blue","inverted":false,"segue":true,"tag_list_string":""},{"position":10,"notes":null,"song_id":21,"song_name":"Down To The Bottom","inverted":false,"segue":false,"tag_list_string":""},{"position":11,"notes":null,"song_id":142,"song_name":"Peaches En Regalia","inverted":false,"segue":false,"tag_list_string":""}]}]|
160123816341957331|3|venue_id|273|188|
160129552731926372|3|set_list_json|359|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":52,"song_name":"M.E.M.P.H.I.S.","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":97,"song_name":"Trooper McCue","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":53,"song_name":"Magellan","inverted":false,"segue":false,"tag_list_string":"set 2 incomplete"}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":105,"song_name":"1999","inverted":false,"segue":false,"tag_list_string":""}]}]|
160219859346419908|2|active|242|true|
160280815230575934|0|name|329|George Washington University|
160287628190518785|3|scanned_for_sequences|75|true|
160387024682422925|0|name|548|Eureka Theater|
160391176837456322|0|name|553|House of Blues|
160425406821595193|2|created_at|191|2009-11-14T23:17:31Z|
160443726770971001|3|created_at|512|2009-11-14T23:44:54Z|
160465896981614723|0|lat|568|40.6501037|
160469162717091362|3|tour_id|1157|38|
160652370759351278|3|scanned_for_sequences|568|true|
160864330791661534|2|pt_id|221|219|
160894374559112269|3|pt_id|472|473|
160939860314574996|0|city|182|Fort Collins|
161060067969237951|3|pt_id|1091|1100|
161128812741475741|3|created_at|205|2009-11-14T23:27:08Z|
161369255568080357|3|venue_id|419|25|
161369586249612030|2|pt_id|199|199|
161385621423362533|3|scanned_for_sequences|1153|true|
161632549294273117|0|pt_id|401|2704|
161846624205997365|0|lat|62|43.0389025|
161858050509965274|2|name|318|Costume Contest Jam|
162099619376063437|2|pt_id|146|146|
162239001526715455|2|author|148|Freddie Hubbard|
162254539622419459|3|date|591|1996-04-20|
162264552456419221|3|set_list_json|1093|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":313,"song_name":"Meditation","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":6,"song_name":"And The Ladies Were The Rest Of The Night","inverted":true,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":17,"song_name":"Confrontation","inverted":false,"segue":true,"tag_list_string":"ending only"},{"position":6,"notes":null,"song_id":73,"song_name":"Shelby Rose","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":299,"song_name":"The City","inverted":false,"segue":true,"tag_list_string":""},{"position":8,"notes":null,"song_id":73,"song_name":"Shelby Rose","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":83,"song_name":"Spy","inverted":false,"segue":false,"tag_list_string":""},{"position":10,"notes":null,"song_id":229,"song_name":"Caterpillar","inverted":false,"segue":false,"tag_list_string":""},{"position":11,"notes":null,"song_id":32,"song_name":"Highwire","inverted":false,"segue":false,"tag_list_string":""}]}]|
162470130543765264|0|lng|314|-73.1857018|
162515600945301324|3|date|1016|2007-12-29|
162532580366826992|3|scanned_for_sequences|195|true|
162537990651702648|0|name|427|Club Tink''s|
162581925349828598|2|pt_id|29|29|
162773831401321384|3|scanned_for_sequences|139|true|
